"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.79812375973121e-129,0.673871062053714,0.349,0.197,6.86099945886094e-125,"8","ETV6"
3.46808269587775e-129,0.476199490525474,0.578,0.378,8.50373877029225e-125,"8","REEP5"
5.54833345016828e-129,0.742409792810951,0.282,0.148,1.36045136198126e-124,"8","RUFY3"
1.88875025090186e-128,0.823055365564001,0.255,0.13,4.63121561521136e-124,"8","CCNG2"
2.48652260736351e-128,0.431614486852975,0.491,0.31,6.09695343325532e-124,"8","PPP1R14B"
5.81567401061657e-128,0.355212308173732,0.894,0.777,1.42600326740318e-123,"8","PNN"
7.68032795490513e-128,0.483990084387395,0.676,0.485,1.88321641454274e-123,"8","PPP1CC"
9.07067591726167e-128,0.380909844326488,0.852,0.71,2.22412973491256e-123,"8","ARID1B"
2.97138290019825e-126,0.639547213656303,0.392,0.23,7.2858308712861e-122,"8","PWP1"
2.99719613486603e-126,0.671677453162844,0.35,0.196,7.34912492269151e-122,"8","ELOF1"
5.85210536337658e-126,0.801315668460497,0.28,0.147,1.43493623509994e-121,"8","CBWD5"
5.90927286720547e-126,0.518275125048234,0.776,0.614,1.44895370703878e-121,"8","TSTD1"
3.66223995698948e-124,0.580584463037169,0.433,0.263,8.97981237453822e-120,"8","ERGIC1"
1.00007676812846e-123,0.707557124542709,0.314,0.172,2.45218823545098e-119,"8","OSER1"
1.80485327131502e-123,0.509188085493714,0.547,0.361,4.42550022126444e-119,"8","DNAJC15"
1.95553933363859e-123,0.350936670171743,0.946,0.866,4.79498244608182e-119,"8","MT-ND4L"
1.12314041245542e-122,0.773257820489645,0.274,0.144,2.75394029134068e-118,"8","POLM"
3.19180738233949e-122,1.0261464678587,0.298,0.168,7.82631170149642e-118,"8","RNGTT"
3.40616266813088e-122,0.390498293092686,0.875,0.748,8.35191086225691e-118,"8","SMCHD1"
1.5611414269318e-121,0.750741318681264,0.272,0.143,3.82791877883676e-117,"8","RUBCN"
1.7673546525035e-121,0.741173079140751,0.368,0.218,4.33355360793858e-117,"8","OTUD1"
3.3769253875334e-121,0.303403531770067,0.94,0.856,8.2802210502319e-117,"8","ARGLU1"
1.0594767673017e-120,0.500902150383844,0.606,0.422,2.59783703342377e-116,"8","ANP32E"
1.16064605181199e-120,0.767458196192992,0.271,0.143,2.845904119043e-116,"8","SLC25A1"
3.34738979322258e-120,0.715026250385251,0.306,0.17,8.20779977298176e-116,"8","SIPA1L1"
2.16977325414763e-118,0.448212609057405,0.455,0.281,5.32028401917e-114,"8","PTPN18"
1.96008581837289e-117,0.712833556462318,0.294,0.162,4.80613042665032e-113,"8","CEP170"
1.76773231042379e-115,0.379379352939088,0.86,0.724,4.33447962515914e-111,"8","SEC62"
2.8245686501984e-115,0.368625767473877,0.861,0.729,6.92584233028648e-111,"8","SCAF11"
1.01393130425068e-114,0.531495646134685,0.424,0.261,2.48615955802268e-110,"8","SNAP23"
6.49912098158916e-114,0.638787929619562,0.331,0.19,1.59358446468566e-109,"8","GINM1"
2.90459970558948e-113,0.554533640608887,0.355,0.206,7.1220784781054e-109,"8","BACH1"
5.07968419316001e-113,0.640276339298205,0.357,0.211,1.24553856416284e-108,"8","MTMR14"
7.58275948968281e-113,0.562155730008059,0.343,0.196,1.85929262687022e-108,"8","OSBPL11"
1.52110433196736e-112,0.535273582655577,0.427,0.262,3.72974782198396e-108,"8","ANKRD10"
9.70403050109029e-111,0.477321549402924,0.614,0.437,2.37942827886734e-106,"8","SETX"
1.07845457501279e-110,0.354341783939601,0.588,0.387,2.64437061793136e-106,"8","CMTM6"
1.24801521005553e-110,0.582150667725321,0.433,0.273,3.06013329505616e-106,"8","RERE"
1.82652374486168e-110,0.709573584679101,0.298,0.168,4.47863622240083e-106,"8","TOB2"
2.52458678451784e-110,0.32446263753987,0.913,0.815,6.19028679563775e-106,"8","UQCRH"
3.40731750570543e-110,0.34562522859002,0.503,0.322,8.35474252398972e-106,"8","ALOX5AP"
4.76835114816905e-110,0.614724001242766,0.331,0.19,1.16919970153105e-105,"8","SCAF4"
1.81337833028976e-109,0.370775329069898,0.636,0.442,4.4464036658705e-105,"8","CDKN2D"
6.88248825774908e-108,0.515026760987641,0.415,0.257,1.68758612080007e-103,"8","WDFY2"
3.18217919869465e-107,0.639499327873969,0.358,0.216,7.80270339519927e-103,"8","SND1"
6.86803551362568e-107,0.669687912341218,0.258,0.138,1.68404230794102e-102,"8","MARCH8"
2.3683629553958e-106,0.439304666421499,0.693,0.524,5.80722596663051e-102,"8","ZNF706"
2.61402406824422e-106,0.455758101941679,0.606,0.426,6.40958701533484e-102,"8","SPTBN1"
5.96930845095385e-106,0.682990009434645,0.275,0.152,1.46367443217388e-101,"8","EXOC6"
6.20325813608095e-106,0.647999270100838,0.304,0.173,1.52103889496705e-101,"8","NFX1"
3.51400824727804e-105,0.531872863459387,0.473,0.309,8.61634822232575e-101,"8","SFT2D2"
5.05273074375895e-105,0.610972145889218,0.338,0.199,1.23892957836969e-100,"8","MAP4K2"
1.72438774565365e-104,0.572947335874033,0.381,0.234,4.22819875234274e-100,"8","NFKB2"
2.07784255207126e-104,0.523860436847981,0.33,0.191,5.09486993767874e-100,"8","EIF4G3"
3.48239946275125e-103,0.488721354073278,0.56,0.391,8.53884348266607e-99,"8","SMARCC1"
3.84173205581511e-103,0.466653398578635,0.534,0.359,9.41992700085865e-99,"8","DGKD"
7.75140320104459e-103,0.571368396848623,0.364,0.218,1.90064406489613e-98,"8","ELMSAN1"
2.74584186452617e-102,0.68778029582357,0.28,0.158,6.73280425181818e-98,"8","ELOA"
1.78537817490638e-101,0.509237226631535,0.431,0.271,4.37774728487044e-97,"8","SPG11"
4.21245185793474e-101,0.500222624469248,0.492,0.325,1.0328931955656e-96,"8","LSM2"
2.52551382793307e-100,0.645312489137679,0.3,0.172,6.19255990609189e-96,"8","PMVK"
3.32118141745453e-100,0.482790016889292,0.522,0.351,8.1435368355985e-96,"8","IDI1"
7.09229161570003e-100,0.499700302478263,0.38,0.231,1.73902990416965e-95,"8","MAP4"
2.22930986909497e-99,0.449356124594296,0.389,0.237,5.46626779902087e-95,"8","ADAM17"
7.26204886228152e-99,0.545447730033276,0.41,0.259,1.78065438103143e-94,"8","PTRHD1"
7.73254036794057e-99,0.505131632792043,0.468,0.304,1.89601889821903e-94,"8","CHMP4B"
2.16250772788351e-98,0.642347349369357,0.296,0.171,5.30246894877037e-94,"8","AKAP11"
6.69155042359086e-98,0.652499413921669,0.253,0.139,1.64076816386448e-93,"8","AC002558.3"
8.46973547217277e-97,0.383270147510442,0.698,0.521,2.07677913777676e-92,"8","CCDC12"
4.95025029773363e-96,0.494993224779366,0.455,0.295,1.21380137300429e-91,"8","TNIP1"
7.06155122131245e-96,0.581038359847719,0.394,0.25,1.73149235946581e-91,"8","ITPR2"
2.33873488700906e-93,0.57099566368243,0.416,0.269,5.73457794294622e-89,"8","BORCS5"
3.49745272150136e-93,0.398980926747628,0.662,0.495,8.57575407312134e-89,"8","BBX"
3.27506554661561e-92,0.646484045696718,0.275,0.158,8.03046072030148e-88,"8","PLEKHM2"
4.08673833098296e-91,0.556078365661615,0.366,0.229,1.00206823875702e-86,"8","EPN1"
7.31445948987149e-91,0.419910090011669,0.542,0.377,1.79350546691649e-86,"8","LRP10"
9.68825116723045e-91,0.605665973684248,0.289,0.169,2.37555918620491e-86,"8","POU2F1"
1.32868488327273e-90,0.339254272873192,0.393,0.241,3.25793533378472e-86,"8","RILPL2"
1.5093591552443e-90,0.530741520585486,0.38,0.24,3.70094864865902e-86,"8","RPS6KA5"
2.84117775753051e-90,0.329766132272238,0.855,0.732,6.9665678614648e-86,"8","MTDH"
4.08469268937603e-90,0.532007090700877,0.334,0.203,1.001566647435e-85,"8","CNPPD1"
7.65586028666081e-90,0.398061319005926,0.535,0.363,1.87721694228923e-85,"8","MBD2"
1.03724267509645e-89,0.590652948725617,0.264,0.15,2.5433190393365e-85,"8","AP1B1"
1.04168514256293e-89,0.599174789202272,0.269,0.154,2.5542119695643e-85,"8","MANBA"
2.83777630462513e-89,0.608660726701548,0.255,0.143,6.95822749894083e-85,"8","SLC25A42"
5.15596838553809e-89,0.342005980311695,0.692,0.526,1.26424344813394e-84,"8","DYNLL1"
8.81244393554191e-89,0.578805676472918,0.268,0.154,2.16081125299488e-84,"8","KCNQ1OT1"
9.24957667541836e-89,0.569900486114004,0.25,0.139,2.26799620081258e-84,"8","EPS15L1"
1.02667524778129e-88,0.405495118573468,0.697,0.538,2.51740770755971e-84,"8","CDK13"
3.51853768472753e-88,0.615386620101118,0.277,0.162,8.62745440295189e-84,"8","DCLRE1C"
6.61511429117885e-88,0.478418944438797,0.46,0.306,1.62202602419705e-83,"8","CYBC1"
6.90842399375635e-88,0.519555537830221,0.326,0.196,1.69394556326906e-83,"8","FBXW11"
8.86964512957026e-88,0.367573541427615,0.553,0.383,2.17483698577063e-83,"8","OFD1"
9.72111052894158e-88,0.618487506330644,0.26,0.148,2.38361630169648e-83,"8","METTL21A"
1.39705153081436e-87,0.559651971213662,0.303,0.18,3.42557035355682e-83,"8","IRAK1"
1.81466376802449e-87,0.590868576803433,0.285,0.167,4.44955555919605e-83,"8","C16orf87"
2.64155253673606e-87,0.39374943100208,0.763,0.623,6.47708682007681e-83,"8","DDX21"
3.76387240455239e-87,0.408159597275353,0.455,0.299,9.22901513596246e-83,"8","ITGB7"
7.32586498427528e-87,0.38610267008759,0.697,0.533,1.7963020941443e-82,"8","PHB2"
2.1234424027272e-86,0.404154656170449,0.306,0.18,5.20668077148709e-82,"8","LGALS9"
2.95561155804284e-86,0.410058034564039,0.57,0.404,7.24715954032106e-82,"8","USF2"
5.67714407217416e-86,0.383903527402709,0.354,0.215,1.3920357264971e-81,"8","NAGK"
8.98626635250457e-86,0.34684633689281,0.783,0.645,2.20343250963412e-81,"8","PCSK7"
1.40109284151233e-85,0.427356728219919,0.506,0.346,3.43547964738823e-81,"8","IFNAR1"
4.64193922857281e-85,0.541733490605529,0.35,0.218,1.13820349884605e-80,"8","UBE2G1"
8.56767687295474e-85,0.403679257131921,0.668,0.502,2.1007943692485e-80,"8","TMEM243"
2.58749511289101e-84,0.37874559461333,0.833,0.741,6.34453801680876e-80,"8","FAM107B"
3.03292582404882e-84,0.509516735414027,0.372,0.237,7.43673412056772e-80,"8","FDFT1"
3.1966508091952e-84,0.488385330426695,0.345,0.212,7.83818778414662e-80,"8","CDC123"
3.87498459677194e-84,0.545055359720608,0.287,0.169,9.5014622312848e-80,"8","GTF2E2"
6.13086681668719e-84,0.455845077530815,0.453,0.303,1.5032885434517e-79,"8","ARPP19"
6.29855404061526e-84,0.578600753551211,0.329,0.204,1.54440545075886e-79,"8","ACO2"
8.32756831994162e-84,0.47873331673404,0.396,0.254,2.04191975204969e-79,"8","PNPLA8"
3.6354579626736e-83,0.516538446560164,0.388,0.252,8.91414292447568e-79,"8","PAFAH1B2"
4.17779860581024e-83,0.500115301744606,0.351,0.22,1.02439621814467e-78,"8","FAM13B"
4.45850950864127e-83,0.416960471187434,0.529,0.367,1.09322653151884e-78,"8","DDX27"
1.08874625398514e-82,0.292510823925414,0.764,0.593,2.66960581477157e-78,"8","SH3BGRL"
4.17013406346109e-82,0.429350303204046,0.56,0.398,1.02251687236066e-77,"8","ARL5A"
7.04563384828631e-82,0.455479571452747,0.42,0.275,1.7275894195998e-77,"8","MPG"
1.45982917719835e-81,0.355614140043177,0.552,0.38,3.57950114249035e-77,"8","SIPA1"
5.77795721409759e-81,0.321867127372263,0.776,0.618,1.41675510889673e-76,"8","SPCS2"
1.9736013340038e-80,0.521833167779842,0.377,0.247,4.83927047097733e-76,"8","ZNF791"
2.07567335279192e-80,0.404727783878078,0.459,0.305,5.0895510610458e-76,"8","PARVG"
4.65009027009058e-80,0.348104288876098,0.396,0.25,1.14020213422621e-75,"8","MAN2B1"
4.90530682448434e-80,0.253798276640642,0.604,0.42,1.20278123336356e-75,"8","ATP6V0B"
6.99959736837046e-80,0.495292913607573,0.318,0.194,1.71630127472444e-75,"8","UIMC1"
8.59164187627445e-80,0.395202614881052,0.609,0.448,2.1066705880625e-75,"8","MAP4K4"
2.35544096298244e-79,0.340291078040091,0.739,0.588,5.77554124123294e-75,"8","VPS13C"
3.46243435492196e-79,0.467778767963487,0.355,0.224,8.48988903826864e-75,"8","SMARCD1"
4.28855478682327e-79,0.363689484612096,0.653,0.491,1.05155363372907e-74,"8","EML4"
8.40355377616813e-79,0.480369704724357,0.333,0.206,2.06055138591643e-74,"8","BLCAP"
1.07633126096123e-78,0.52169958768892,0.326,0.202,2.63916425187693e-74,"8","NT5DC1"
1.2690940261362e-78,0.518383762689764,0.346,0.221,3.11181855208596e-74,"8","POLK"
1.76023645491178e-78,0.316645495300463,0.675,0.512,4.31609978744369e-74,"8","SQSTM1"
1.79737637527725e-78,0.386417624186498,0.455,0.305,4.40716687217982e-74,"8","RABGAP1L"
1.29244574339121e-77,0.522513003353563,0.298,0.181,3.16907696279524e-73,"8","NUP160"
1.37048443520846e-77,0.398340389402122,0.455,0.304,3.36042783513116e-73,"8","FNIP1"
1.4128064001582e-77,0.472592001406734,0.402,0.266,3.46420129318791e-73,"8","USP48"
5.95459154726933e-77,0.307771318749575,0.77,0.619,1.46006584739044e-72,"8","PRR13"
1.35248564535278e-76,0.491239123456563,0.293,0.177,3.31629480240503e-72,"8","RAB4B"
2.5124133864185e-76,0.496527614078682,0.324,0.203,6.16043762349815e-72,"8","OSGEP"
3.05666097037574e-76,0.405242039226534,0.484,0.332,7.49493269936131e-72,"8","ABI1"
3.29773280977579e-76,0.496757848247446,0.324,0.201,8.08604084957023e-72,"8","ZBTB24"
9.41741643180028e-76,0.366839892628001,0.543,0.387,2.30915050907743e-71,"8","SRPK2"
1.35163314807298e-75,0.455439132531432,0.343,0.219,3.31420447907495e-71,"8","SLC25A37"
1.86844662407985e-75,0.498017686293662,0.302,0.185,4.58143112224378e-71,"8","HTT"
2.23646500027061e-75,0.367834615768088,0.562,0.404,5.48381218066354e-71,"8","RBM6"
2.29410698647008e-75,0.464707105711993,0.311,0.191,5.62515033082463e-71,"8","USP24"
3.97286013830188e-75,0.531887592448033,0.268,0.16,9.74145305911622e-71,"8","LINC01184"
7.57677373589125e-75,0.258300201565368,0.958,0.904,1.85782492004053e-70,"8","HSP90AB1"
7.69878069336305e-75,0.424327683253885,0.3,0.183,1.88774102601262e-70,"8","EPSTI1"
1.93130002476074e-74,0.3991454600697,0.445,0.299,4.73554766071332e-70,"8","STAT6"
2.64911722803737e-74,0.359731971974492,0.588,0.421,6.49563544314762e-70,"8","DOCK2"
3.18469437508853e-74,0.377054786961905,0.53,0.38,7.80887060771708e-70,"8","UPF3A"
3.60654359433851e-74,0.59308809666345,0.252,0.15,8.84324489331804e-70,"8","SYNE3"
3.92399186579887e-74,0.250811995215108,0.915,0.802,9.62162805493882e-70,"8","HMGN1"
9.2751185421572e-74,0.266788536544874,0.276,0.165,2.27425906653694e-69,"8","IRF7"
9.35759465297526e-74,0.448031636257396,0.351,0.225,2.29448220890953e-69,"8","TBC1D1"
2.92692101123178e-73,0.339214346088354,0.626,0.462,7.17681031954033e-69,"8","EIF1B"
2.5308037968392e-72,0.437657471626581,0.3,0.182,6.20553090984971e-68,"8","CARD11"
2.55290663474102e-72,0.472702339063848,0.339,0.218,6.25972706838499e-68,"8","OXR1"
4.24160960541873e-72,0.528836248646301,0.335,0.216,1.04004267524867e-67,"8","HSPA4"
1.38092416030076e-71,0.463253092112339,0.303,0.188,3.38602604105746e-67,"8","FAM91A1"
5.15189484491954e-71,0.54772357798515,0.263,0.159,1.26324461597427e-66,"8","FBRSL1"
1.01592367697284e-70,0.279891241038271,0.68,0.506,2.49104485593741e-66,"8","CAPZA1"
3.7302557974092e-70,0.461714116262864,0.283,0.173,9.14658721524736e-66,"8","UNC119"
6.49311221426396e-70,0.318990343533697,0.759,0.609,1.59211111493752e-65,"8","SNU13"
9.81848741242445e-70,0.430848794219596,0.376,0.248,2.40749311352647e-65,"8","CNDP2"
2.11821532408572e-69,0.406904764132047,0.494,0.35,5.19386397465818e-65,"8","PDCD6IP"
3.73560373105651e-69,0.276168780644855,0.375,0.243,9.15970034855055e-65,"8","SESN3"
5.12487427942356e-69,0.371607325787344,0.462,0.318,1.25661917331466e-64,"8","NUTM2A-AS1"
2.17447084418048e-68,0.467627612639409,0.316,0.201,5.33180250993054e-64,"8","UPF3B"
1.74277564297911e-67,0.362865036178546,0.416,0.278,4.27328587658477e-63,"8","ADPGK"
2.74425760829581e-67,0.409668643533611,0.341,0.22,6.72891965554132e-63,"8","UBE2A"
2.83736809918615e-67,0.369386988840645,0.484,0.337,6.95722657920445e-63,"8","LYPLA1"
3.54707208882748e-67,0.398136608217784,0.416,0.287,8.69742076180498e-63,"8","RAD50"
4.1533819158958e-67,0.456108204231161,0.266,0.162,1.01840924577765e-62,"8","SCAMP4"
6.27390391777016e-67,0.376926855577394,0.548,0.4,1.53836124063724e-62,"8","PRMT1"
7.37602955465702e-67,0.272229642872133,0.604,0.437,1.8086024468019e-62,"8","NCKAP1L"
1.23892028646686e-66,0.442235492551397,0.325,0.209,3.03783254241675e-62,"8","SECISBP2L"
2.76505356772148e-66,0.478193207798591,0.259,0.157,6.77991134805308e-62,"8","WDFY1"
1.96511856963856e-65,0.259648308437034,0.85,0.725,4.81847073275376e-61,"8","KMT2E"
3.26935022902739e-65,0.291898864915263,0.753,0.625,8.01644676157515e-61,"8","YPEL3"
2.95284375505412e-64,0.472816006252223,0.294,0.188,7.2403728873927e-60,"8","NAA50"
3.16033266490401e-64,0.459844954693417,0.293,0.184,7.74913569434464e-60,"8","REPIN1"
3.50153404236074e-64,0.340733468348445,0.65,0.506,8.58576147186855e-60,"8","LSM14A"
6.07432980908904e-64,0.426172984874973,0.317,0.203,1.48942566918863e-59,"8","SUDS3"
7.26360863119014e-64,0.42024707279707,0.276,0.17,1.78103683636782e-59,"8","ASPSCR1"
9.67114997448916e-64,0.444248917786021,0.468,0.337,2.37136597374474e-59,"8","HMGA1"
1.04169902537529e-63,0.351780775490639,0.394,0.266,2.5542460102202e-59,"8","CAPN1"
2.58393156766302e-63,0.382344398389923,0.415,0.283,6.33580020390972e-59,"8","FLOT2"
1.07997903548643e-62,0.409053041236398,0.297,0.19,2.64810859501272e-58,"8","BICD2"
1.14884800116013e-62,0.393211384781472,0.352,0.232,2.81697529884463e-58,"8","UBA6"
1.22448248652719e-62,0.329740980422592,0.441,0.306,3.00243105696466e-58,"8","RAB11A"
3.18552840521504e-62,0.397220248546745,0.461,0.329,7.81091564958728e-58,"8","ETNK1"
6.99554916569471e-62,0.284446098825667,0.41,0.275,1.71530865542834e-57,"8","IFI27L2"
1.66775230555952e-61,0.26303227752659,0.856,0.744,4.08932865323194e-57,"8","EIF2S3"
3.64108972153495e-61,0.436102094017279,0.303,0.195,8.9279519972037e-57,"8","FAM117B"
5.47491575479152e-61,0.347562736071981,0.316,0.203,1.34244934307488e-56,"8","VPS37B"
1.08293509360895e-60,0.273493021160764,0.507,0.362,2.65535684952916e-56,"8","SSBP4"
1.10376378466921e-60,0.316712879660067,0.515,0.367,2.70642880000889e-56,"8","CCNDBP1"
1.1089574335657e-60,0.336199612419778,0.537,0.391,2.7191636271031e-56,"8","ECH1"
1.95601481739939e-60,0.375591772248984,0.279,0.175,4.7961483322633e-56,"8","S100PBP"
4.73962041365053e-60,0.392356592689596,0.403,0.277,1.16215492542711e-55,"8","STARD7"
1.52565696260473e-59,0.411939234879241,0.333,0.221,3.74091087230679e-55,"8","RAB3GAP2"
2.84501100254084e-59,0.35629560499321,0.626,0.48,6.97596697823015e-55,"8","PRDX1"
6.49576235975888e-59,0.469894649923068,0.26,0.163,1.59276093061288e-54,"8","IQCB1"
7.35564832198808e-59,0.306116790891505,0.533,0.385,1.80360496855148e-54,"8","PDIA6"
1.19064891485012e-58,0.321344589106085,0.621,0.479,2.91947113921249e-54,"8","PGLS"
1.48121743268116e-58,0.399463792318763,0.292,0.187,3.63194514493419e-54,"8","UHRF2"
1.48377599686771e-58,0.285305617495837,0.78,0.655,3.63821874431963e-54,"8","SMDT1"
1.64128204773224e-58,0.393864693351642,0.363,0.244,4.02442358103946e-54,"8","AP3S1"
4.36404165897534e-58,0.261125375135345,0.786,0.654,1.07006301478075e-53,"8","BTG2"
7.27922204897756e-58,0.417480394073211,0.299,0.195,1.7848652464093e-53,"8","STX12"
8.53336295021378e-58,0.331789698321906,0.327,0.213,2.09238059539242e-53,"8","ICA1L"
3.97429693173762e-57,0.325687976960992,0.495,0.355,9.74497607662064e-53,"8","VPS35"
1.64022142359952e-56,0.304864808062415,0.588,0.441,4.02182293066602e-52,"8","RBM26"
2.02547502829886e-56,0.432802063597372,0.251,0.157,4.96646476938881e-52,"8","BCAP29"
2.21942813563706e-56,0.356633154499107,0.432,0.302,5.44203778858206e-52,"8","SS18L2"
2.25172105257612e-56,0.425756507425539,0.262,0.165,5.52122002091665e-52,"8","ILRUN"
4.63999703772548e-56,0.385572201303507,0.303,0.197,1.13772727365029e-51,"8","TRANK1"
1.44258066907828e-55,0.320895090328332,0.535,0.422,3.53720780057995e-51,"8","XIST"
4.59890441412251e-55,0.384691699029387,0.338,0.228,1.12765136234284e-50,"8","DNAJC4"
5.38726211324388e-55,0.285117350221941,0.641,0.495,1.3209566701674e-50,"8","MAP1LC3B"
6.63896321790785e-55,0.394076219875232,0.485,0.355,1.627873781031e-50,"8","UBE2N"
7.41478251981033e-55,0.393700765338632,0.298,0.195,1.81810467385749e-50,"8","LRCH3"
7.63098864297853e-55,0.307439044490511,0.54,0.394,1.87111841525833e-50,"8","MRPL52"
1.04528653194748e-54,0.322240735566933,0.395,0.272,2.56304257633522e-50,"8","NUDT3"
3.15662397669981e-54,0.345326335726716,0.493,0.354,7.74004199086794e-50,"8","SEC11C"
5.21339442980944e-54,0.303451137573869,0.558,0.421,1.27832431418928e-49,"8","NUB1"
6.7003570853347e-54,0.287732511261223,0.638,0.491,1.64292755732407e-49,"8","WSB1"
1.64124267680962e-53,0.298361903046403,0.524,0.388,4.02432704353719e-49,"8","CCDC18-AS1"
3.21139750648962e-53,0.441393596061817,0.32,0.217,7.87434668591255e-49,"8","NGRN"
8.33933397317952e-53,0.406262327233851,0.276,0.179,2.04480469022362e-48,"8","DGLUCY"
9.74989446698936e-53,0.399158333564079,0.264,0.169,2.39067412330579e-48,"8","C3orf38"
1.27672916156514e-52,0.385086461398356,0.341,0.232,3.13053990415771e-48,"8","ARHGEF2"
1.28321229021862e-52,0.329031017086167,0.498,0.367,3.14643653561606e-48,"8","ZFC3H1"
2.29720138998742e-52,0.385656687881397,0.301,0.198,5.63273780824915e-48,"8","U2AF1L4"
6.76257190804295e-52,0.423550064410048,0.282,0.185,1.65818263185213e-47,"8","ZBED5"
6.9462176469591e-52,0.520590013291974,0.261,0.171,1.70321256703437e-47,"8","SNX9"
7.29390698616079e-52,0.386856065666524,0.281,0.184,1.78846599300663e-47,"8","NBN"
7.98697380114615e-52,0.340769610358651,0.328,0.22,1.95840597604104e-47,"8","CARS2"
9.93617634829257e-52,0.391623743958925,0.26,0.166,2.43635044060134e-47,"8","MTG1"
1.18901414588931e-51,0.261434363859002,0.755,0.638,2.91546268572058e-47,"8","BRK1"
2.04114796141368e-51,0.368201977355422,0.336,0.227,5.00489480138634e-47,"8","PAGR1"
2.90722511847553e-51,0.30737399500637,0.42,0.296,7.12851599050201e-47,"8","PTK2B"
1.18293992719782e-50,0.360815334250603,0.461,0.338,2.90056870148905e-46,"8","MORC3"
1.25837540883255e-50,0.330829091513955,0.565,0.43,3.08553650245741e-46,"8","NIN"
1.29921208012935e-50,0.295545976941818,0.472,0.336,3.18566802047716e-46,"8","LAPTM4A"
1.31072272339622e-50,0.374162130792624,0.368,0.257,3.21389211776754e-46,"8","AKT2"
1.51060525790216e-50,0.28157925125763,0.555,0.415,3.70400409237609e-46,"8","CUL3"
2.19449755019362e-50,0.405605331789221,0.257,0.166,5.38090799307476e-46,"8","SLC66A2"
5.25322804082231e-50,0.44349714953794,0.3,0.207,1.28809151560963e-45,"8","AC103591.3"
5.95018720299519e-50,0.274752476802741,0.565,0.435,1.45898590217442e-45,"8","BDP1"
8.25643689473666e-50,0.386251876568576,0.288,0.192,2.02447832658943e-45,"8","DENND4B"
